donor_id,status,annotation2v2,fraction,n_cells,bile_acid_transport_mean,ecm_remodeling_mean,epithelial_repair_mean,fatty_acid_metabolism_mean,glycolysis_mean,hypoxia_mean,inflammation_mean,oxidative_phosphorylation_mean,retinoid_vitamin_a_mean,epithelial_bile_urea_transport_mean,fibrotic_amino_acid_transport_mean
105569,N,Neutrophils,imu,1639,0.001251846,0.008671687,0.008320075,0.004691892,0.10289487,0.23288827,1.4770849,0.03555374,0.01341417,0.0014826045,0.056310665
105569,N,PLGC2-hi T cells,epi,5,0.0,0.027363677,0.11367446,0.017565984,0.09155098,0.05254724,0.05387454,0.0934401,0.0,0.0,0.117833495
105569,N,PLGC2-hi T cells,imu,5,0.0,0.0068235896,0.0,0.033139426,0.14540659,0.16772349,0.084665194,0.18153338,0.0,0.0,0.0516577
105569,N,Paneth cells,epi,2,0.018788317,0.03285613,1.6970015,0.074040994,0.2657906,0.11828105,0.009793354,0.3881739,0.02026442,0.040539086,0.047254264
105569,N,Paneth cells,imu,5,0.0,0.026056785,1.3300393,0.027427614,0.1511161,0.026283557,0.024927799,0.18394156,0.018187594,0.0,0.0
105569,N,Pericytes,epi,1,0.0,1.6513257,0.10988349,0.0,0.21063572,0.17401817,0.17401817,0.27893502,0.10988349,0.0,0.0
105569,N,Plasma cells-IgA,epi,10,0.0,0.0,0.09688876,0.025282254,0.043142386,0.03153965,0.01747264,0.12677547,0.0,0.0010963588,0.059872113
105569,N,Plasma cells-IgA,imu,31,0.00015423282,0.012547693,0.005011249,0.027070804,0.06793776,0.04900422,0.054831184,0.12500092,0.0004500198,0.00020269022,0.07037522
105569,N,Plasma cells-IgG,epi,5,0.0,0.036390007,0.081882976,0.007125818,0.11320096,0.04443363,0.0022200842,0.069494694,0.0,0.0,0.008808317
105569,N,Plasma cells-IgG,imu,24,0.0,0.0062153605,0.016178276,0.032592185,0.11300286,0.074003056,0.06405831,0.19455564,0.0028608881,0.00036914615,0.06573079
105569,N,Regulatory T cells,epi,18,0.0022381395,0.01020515,0.10840789,0.058416434,0.26680288,0.17879322,0.07656324,0.2916205,0.011931453,0.004103256,0.06037424
105569,N,Regulatory T cells,imu,60,0.00032687376,0.022711925,0.0061836196,0.045052532,0.24758011,0.16881686,0.10176258,0.28174874,0.0020596564,0.0005992686,0.06129618
105569,N,Stem-like cells-OLFM4-hi,epi,25,0.048651952,0.030612636,1.2244836,0.1410983,0.32741556,0.21504511,0.05524682,0.40361804,0.031321052,0.0877404,0.05124609
105569,N,Stem-like cells-OLFM4-hi,imu,7,0.06303089,0.010812023,0.945423,0.24564108,0.4304755,0.23485586,0.16426885,0.41255015,0.054393504,0.107998714,0.07140191
105569,N,Tissue macrophage,epi,16,0.0036307462,0.103562385,0.10695287,0.09102783,0.3047608,0.27136594,0.5186952,0.20025249,0.022005476,0.0066563683,0.047085688
105569,N,Tissue macrophage,imu,34,0.0005960259,0.04524319,0.0039219093,0.027882405,0.33419174,0.23153733,0.6266656,0.20737995,0.0073347855,0.0010927143,0.024089979
105569,N,Venous endothelium,imu,2,0.0034279607,0.17874624,0.035706904,0.057899058,0.35061008,0.3034729,0.08050938,0.36064994,0.021878477,0.0,0.049000166
110201,F,CCR7hi CD4 T cells,imu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110201,F,CD4 T cells,imu,9,0.0,0.0,0.10388029,0.013621377,0.024124255,0.048555516,0.025506381,0.0,0.0,0.031692013,0.058281705
110201,F,CD69+ CD4 T cells,imu,1,0.0,0.0,0.09003827,0.09003827,0.28297743,0.19808419,0.18045281,0.07618623,0.0,0.0,0.16507016
110201,F,CD8 intraepithelial cells,epi,9,0.035586264,0.01383294,0.25487202,0.17566521,0.08710331,0.11104589,0.07190698,0.11285404,0.0,0.09179631,0.046398997
110201,F,CD8 intraepithelial cells,imu,11,0.0,0.0,0.27702796,0.03350024,0.082363844,0.023325628,0.052518163,0.18345831,0.0,0.039258555,0.024548495
110201,F,CXCR6-hi CD4 T cells,imu,1,0.0,0.0,0.0970889,0.0,0.15256828,0.0,0.10679779,0.0,0.0,0.0,0.0
110201,F,Collagen-hi tissue fibroblast,imu,2,0.0,0.7527703,0.13449748,0.037878305,0.19423273,0.30693364,0.3455709,0.0,0.05802742,0.0,0.034721777
110201,F,Colonocytes-CAECAM-hi,epi,5660,0.029335143,0.007491199,0.4086918,0.30495372,0.11837503,0.103517056,0.08340206,0.13338825,0.01399617,0.08353279,0.030114843
110201,F,Colonocytes-CAECAM-hi,imu,90,0.050454035,0.0032437046,0.29867873,0.3656837,0.22406203,0.12729031,0.022608994,0.36807686,0.014543866,0.09575064,0.05207088
110201,F,Colonocytes-LGALS4-hi,imu,185,0.0052922526,0.0026593516,0.24635404,0.19599849,0.21969737,0.08645513,0.009881432,0.38422447,0.008493444,0.00640494,0.007882305
110201,F,Cycling T cells,imu,1,0.0,0.0,0.20615834,0.10307917,0.0,0.0,0.0,0.0,0.0,0.0,0.18897848
110201,F,Dendritic cell - cDC1,imu,2,0.0,0.0,0.17293066,0.046115395,0.15077509,0.05072693,0.08497485,0.17504933,0.0,0.0,0.0
110201,F,Dendritic cell - cDC2,imu,1,0.0,0.0,0.070888504,0.070888504,0.12461806,0.07797735,0.0,0.33320135,0.0,0.0,0.0
110201,F,Enterocyte-ANPEP-hi,epi,6,0.10340056,0.007612232,0.37932575,0.43998635,0.19547008,0.169626,0.038027223,0.20077746,0.03383146,0.36928138,0.045062233
110201,F,Enterocyte-mito-hi,epi,133,0.037399992,0.0032335115,0.28760794,0.24163744,0.11449637,0.10029955,0.03283158,0.17707309,0.010369188,0.084347755,0.03855729
110201,F,Enterocyte-mito-hi,imu,368,0.03717269,0.003649721,0.25589576,0.19280279,0.16883916,0.11269675,0.018209942,0.2512826,0.010660285,0.06876154,0.059600405
110201,F,Enteroendocrine cells,epi,2,0.046330743,0.011214228,0.22070813,0.1645203,0.107369326,0.15305378,0.0,0.10808146,0.0454809,0.17799143,0.07062329
110201,F,Enteroendocrine cells,imu,2,0.0,0.10832343,0.16708341,0.021268537,0.13486409,0.06266576,0.0,0.35267395,0.0,0.038992316,0.0
110201,F,GZMK-hi CD8 T cells,imu,2,0.0,0.0,0.1446932,0.07971277,0.12526293,0.08768405,0.0,0.0,0.0,0.0,0.0
110201,F,Goblet cells,epi,175,0.031036725,0.006121566,0.52102417,0.20166877,0.08852816,0.092467226,0.053112116,0.09811394,0.0143000195,0.06868223,0.05679161
110201,F,Goblet cells,imu,635,0.025214773,0.009872131,0.7715374,0.1021995,0.09227345,0.07914191,0.020697046,0.14937279,0.01827365,0.047051195,0.07091086
110201,F,Inflammatory fibroblasts,imu,1,0.0,0.5201407,0.056196414,0.07505524,0.0,0.13534302,0.03561039,0.027392609,0.032373082,0.0,0.22172806
110201,F,Intraepithelial Tgd,imu,16,0.0015318851,0.0,0.16090253,0.019877343,0.06839388,0.05371625,0.023211043,0.13530886,0.0,0.03577718,0.019745912
110201,F,Lyve1 macrophage,imu,1,0.0,0.040605176,0.14057161,0.118247755,0.034804437,0.048726212,0.98306745,0.0,0.0,0.0,0.21678755
110201,F,NAMPThi-Neutrophils,imu,2,0.0,0.08960371,0.0,0.037159335,0.17147678,0.13162978,1.0332437,0.13615927,0.0,0.0,0.07562876
110201,F,Neutrophils,epi,9,0.0,0.011045666,0.30404192,0.18989635,0.041898403,0.10678622,0.9291913,0.0050979997,0.03257569,0.0,0.0623421
110201,F,Neutrophils,imu,39,0.00656031,0.013710117,0.050000895,0.007380527,0.14866346,0.18374181,1.1108584,0.047067333,0.045584217,0.0,0.060716517
110201,F,PLGC2-hi T cells,imu,1,0.0,0.0,0.11835043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110201,F,Paneth cells,imu,3,0.013877864,0.0,1.0990375,0.013877864,0.059449136,0.025370821,0.0,0.05533859,0.0,0.02544275,0.042828053
110201,F,Plasma cells-IgA,imu,39,0.0010767664,0.014374649,0.05444395,0.042226195,0.040560443,0.026624307,0.031983357,0.07506461,0.0,0.0019740718,0.1054141
110201,F,Plasma cells-IgG,imu,6,0.0,0.006993664,0.03774799,0.02899743,0.058062166,0.037892643,0.04246283,0.16496706,0.0,0.0,0.10539953
110201,F,Regulatory T cells,imu,5,0.0,0.03153155,0.16667092,0.09263192,0.027530571,0.07145639,0.038300034,0.056248747,0.0,0.0,0.0
110201,F,Stem-like cells-OLFM4-hi,epi,4,0.034074754,0.039200388,0.77245206,0.2462048,0.23517528,0.19972661,0.0062454673,0.1390582,0.0512849,0.07271728,0.035680234
110201,F,Stem-like cells-OLFM4-hi,imu,10,0.025753286,0.005873786,0.7305492,0.13009086,0.108297065,0.10052826,0.0028502261,0.22551766,0.01738749,0.052685015,0.057963174
110201,F,Tissue fibroblast,imu,4,0.0,0.9877382,0.0,0.03277101,0.21787377,0.059654914,0.07209622,0.11794886,0.06554202,0.0,0.03314162
110201,F,Tissue macrophage,imu,15,0.008039909,0.014778899,0.10726549,0.09919426,0.17251521,0.08204501,0.06703766,0.256704,0.0033794043,0.014739833,0.013583805
110201,F,Tissue macrophage-KRT-hi,epi,1,0.026097255,0.16956256,0.24825633,0.20779577,0.18838733,0.2439729,0.37897062,0.08338349,0.026097255,0.18066424,0.084974304
110201,F,Tissue macrophage-KRT-hi,imu,2,0.0,0.028516857,0.18239324,0.2460294,0.14405945,0.07432918,0.30131865,0.35426056,0.036331385,0.057033714,0.25271353
110201,F,Tuft cells,imu,24,0.00295146,0.010319668,0.40745172,0.08294284,0.0786801,0.08516844,0.030346587,0.1533833,0.022551956,0.0054110102,0.04323702
110201,N,B cells,imu,1,0.0,0.0,0.078598306,0.0,0.1738177,0.19104922,0.052295536,0.16090934,0.0,0.0,0.0
110201,N,CCR7hi CD4 T cells,imu,1,0.1675095,0.0,0.0,0.0,0.09260719,0.0,0.0,0.0,0.0,0.0,0.0
110201,N,CD4 T cells,imu,10,0.030159276,0.00918332,0.08484036,0.01447216,0.1096886,0.09141084,0.09496878,0.04374638,0.0,0.030848036,0.12542346
110201,N,CD69+ CD4 T cells,imu,50,0.03230508,0.0042447187,0.072216555,0.026483977,0.13434301,0.08837168,0.08320736,0.13629691,0.0,0.007455032,0.036783613
110201,N,CD8 intraepithelial cells,imu,52,0.06510048,0.0,0.06255952,0.06409987,0.12383747,0.08747116,0.040583633,0.15257114,0.004266886,0.017987387,0.025630238
110201,N,Colonocytes-LGALS4-hi,imu,16,0.075257555,0.0030581967,0.52170247,0.21943244,0.20805058,0.056328982,0.020210417,0.35252365,0.026917478,0.063485816,0.0
110201,N,Cycling myeloid,imu,1,0.056191713,0.045400463,0.05457096,0.16623561,0.35028428,0.27316332,0.20188072,0.30562025,0.030258058,0.051509067,0.325639
110201,N,Dendritic cell - cDC2,imu,1,0.09332297,0.0,0.05814501,0.05814501,0.13230507,0.0,0.19444461,0.20713082,0.0,0.0,0.25372028
110201,N,Enterocyte-ANPEP-hi,epi,1478,0.31881496,0.003709901,0.1197698,0.53318006,0.14862305,0.11397923,0.0076965615,0.1717364,0.048173066,0.39892033,0.022310827
110201,N,Enterocyte-ANPEP-hi,imu,1993,0.35060784,0.003315397,0.25895217,0.5987849,0.22143596,0.18421213,0.024993343,0.29267672,0.05446942,0.36982828,0.044744197
110201,N,Enterocyte-FABP-hi,epi,115,0.26779333,0.0030596012,0.15004982,0.4407398,0.12780279,0.09353144,0.0031796962,0.14284283,0.03608189,0.31945056,0.009762259
110201,N,Enterocyte-FABP-hi,imu,74,0.43920028,0.0018176114,0.35092667,0.6450562,0.263122,0.18082508,0.020675851,0.40543804,0.06832003,0.32668287,0.012825012
110201,N,Enterocyte-mito-hi,epi,61,0.17771938,0.010928762,0.2875641,0.27172363,0.076283276,0.06082964,0.005971698,0.079807185,0.020530615,0.2698182,0.0038788053
110201,N,Enterocyte-mito-hi,imu,95,0.17043738,0.0021723357,0.40479478,0.32335874,0.1376015,0.115179226,0.027097281,0.19268434,0.032997146,0.116892174,0.058574874
110201,N,Enteroendocrine cells,imu,16,0.059416052,0.016800048,0.2796059,0.16482078,0.10213921,0.08460412,0.0189036,0.14440024,0.046559915,0.038737815,0.06905016
110201,N,Goblet cells,imu,118,0.0791544,0.018390004,0.912077,0.16124393,0.0875473,0.097704306,0.027795969,0.114321336,0.029820388,0.059093248,0.10423239
110201,N,Inflammatory fibroblasts,imu,1,0.122065015,0.22378586,0.122065015,0.0,0.13542482,0.18959475,0.26854303,0.0,0.0,0.0,0.0
110201,N,Intraepithelial Tgd,imu,25,0.040187668,0.0016875522,0.065233335,0.03985369,0.1545952,0.10156798,0.09680882,0.15967697,0.0038424898,0.047951017,0.063430674
110201,N,LP-associated NK-Tgd,imu,1,0.077629685,0.0,0.118882895,0.077629685,0.060994755,0.085392654,0.085392654,0.06568666,0.0,0.0,0.0
110201,N,M2-like macrophage,imu,1,0.02492716,0.0,0.1138661,0.24380784,0.10679795,0.05483975,0.1878452,0.14308907,0.0,0.04569979,0.40761355
110201,N,Monocyte-FPR1-hi,imu,1,0.050058555,0.04588701,0.050058555,0.10011711,0.10388227,0.05506441,0.7140318,0.15423046,0.0,0.0,0.22842345
110201,N,Monocyte-HSP-hi,imu,2,0.12516493,0.0,0.108547844,0.058891516,0.09254381,0.31374463,0.41642618,0.10590878,0.0,0.12150125,0.3069294
110201,N,Monocyte-IL1B-hi,imu,1,0.0,0.045021635,0.068583354,0.15525848,0.31050435,0.22091234,0.4163471,0.18940464,0.0,0.0,0.0650738
110201,N,NAMPThi-Neutrophils,imu,6,0.029353192,0.056759458,0.027582243,0.15299803,0.31595185,0.18955326,0.5380598,0.20431282,0.03645209,0.0,0.08370307
110201,N,Neutrophils,imu,26,0.004346678,0.018156385,0.07985954,0.020353576,0.095088795,0.13528833,1.058857,0.021132607,0.023625312,0.0,0.05836275
110201,N,PLGC2-hi T cells,imu,67,0.039494094,0.003697555,0.06528309,0.015826868,0.021203054,0.028291443,0.01962991,0.02617886,0.0015011417,0.0,0.050719745
110201,N,Paneth cells,imu,194,0.032722015,0.0025501002,0.9806949,0.05102069,0.048751574,0.03139316,0.0052265218,0.056701317,0.00936092,0.01794324,0.040530767
110201,N,Plasma cells-IgG,imu,1,0.009975213,0.0,0.08896208,0.047092568,0.3119096,0.14948167,0.0,0.37372622,0.009975213,0.0,0.01828789
110201,N,Regulatory T cells,imu,5,0.036463086,0.012732211,0.043582894,0.0,0.054035377,0.030557308,0.015278654,0.077101305,0.0,0.0,0.079721935
110201,N,Stem-like cells-OLFM4-hi,epi,7,0.114757136,0.0,0.3913693,0.24640456,0.09084568,0.10320495,0.01857235,0.13129166,0.032542314,0.31740025,0.0602204
110201,N,Stem-like cells-OLFM4-hi,imu,119,0.12425738,0.0018647799,0.5272841,0.33456603,0.20049578,0.1492155,0.028840274,0.3169573,0.052120935,0.13397636,0.047245126
110201,N,Telocyte,imu,1,0.0,0.3073377,0.14121349,0.0,0.0,0.3106697,0.0,0.23897669,0.0,0.0,0.2588914
110201,N,Tissue fibroblast,imu,2,0.029937128,0.4331203,0.039832793,0.0588759,0.1699239,0.17890546,0.2718484,0.25195682,0.08131778,0.0,0.15291092
110201,N,Tissue macrophage,imu,15,0.0661888,0.023372978,0.11304264,0.13744406,0.20173794,0.11774451,0.1674537,0.3475348,0.004666065,0.0,0.055968683
110201,N,Tuft cells,imu,21,0.06527831,0.0053072535,0.3374381,0.12521757,0.12988274,0.13272637,0.015345397,0.1344219,0.04076622,0.050760996,0.045487568
110645,F,Arterial endothelium,imu,150,0.005600731,0.19812691,0.021224167,0.0659496,0.24340902,0.1976768,0.10348362,0.18800303,0.029284311,0.0104083475,0.11476519
110645,F,B cells,epi,453,0.0010186256,0.0023757964,0.016093442,0.021321971,0.07604462,0.039641682,0.026885195,0.12408054,0.0011348716,0.006813202,0.024266744
110645,F,B cells,imu,780,0.00020272633,0.009372241,0.005541544,0.023500495,0.11146029,0.069858484,0.033701118,0.14742316,0.0036127614,0.0030354038,0.03323262
110645,F,CCR7hi CD4 T cells,epi,237,0.0,0.0078853555,0.0037617253,0.014223648,0.034446098,0.013961854,0.03509472,0.09284522,0.0,0.0,0.024783414
110645,F,CCR7hi CD4 T cells,imu,380,0.00028880476,0.01025705,0.0010256979,0.01832918,0.099879086,0.07822625,0.0413992,0.13520287,0.002248472,0.0035836885,0.040015247
110645,F,CD4 T cells,epi,14,0.0,0.0,0.0,0.024974478,0.019945493,0.016982403,0.10136967,0.042261165,0.0,0.0,0.12016471
110645,F,CD4 T cells,imu,99,0.00078348414,0.014190112,0.0015544567,0.018525952,0.13771905,0.11034972,0.06721339,0.14209762,0.004410637,0.0069495086,0.06461643
110645,F,CD63+CD81+ macrophage,epi,43,0.051698275,0.0605821,0.09857709,0.07055256,0.29183194,0.23051897,0.22803998,0.27364737,0.013966359,0.012395537,0.13679299
110645,F,CD63+CD81+ macrophage,imu,188,0.019712443,0.07430196,0.021924285,0.07970271,0.25397477,0.19632332,0.3282076,0.25210294,0.024273334,0.014945977,0.23013988
110645,F,CD8 intraepithelial cells,epi,45,0.003460771,0.00791331,0.05771558,0.01271687,0.086664096,0.03706582,0.017312722,0.08468185,0.0048887944,0.02235821,0.055062823
110645,F,CD8 intraepithelial cells,imu,12,0.0,0.012834616,0.0070006996,0.023393178,0.13923024,0.062362194,0.061508313,0.1947278,0.0,0.0,0.07615931
110645,F,CXCR6-hi CD4 T cells,epi,20,0.0,0.009761482,0.0,0.017685425,0.060888223,0.05093162,0.071222045,0.015907362,0.0,0.03799401,0.06313755
110645,F,CXCR6-hi CD4 T cells,imu,11,0.0,0.004644854,0.010450878,0.027193649,0.16251981,0.10675023,0.10456651,0.15107928,0.0,0.043526277,0.066991255
110645,F,Collagen-hi tissue fibroblast,imu,28,0.012252088,1.4375656,0.027123345,0.053302277,0.2430899,0.1933938,0.08560528,0.18859872,0.089042604,0.0,0.05034527
110645,F,Colonocytes-CAECAM-hi,epi,847,0.03056611,0.015849508,0.46177375,0.2646317,0.4366085,0.29533282,0.04869857,0.29304698,0.013476138,0.07362078,0.034282096
110645,F,Colonocytes-CAECAM-hi,imu,136,0.041613623,0.023793789,0.5481954,0.35133606,0.5361894,0.3050533,0.0513774,0.4183512,0.015546232,0.09407477,0.054098416
110645,F,Colonocytes-LGALS4-hi,epi,310,0.005229172,0.011313846,0.5185678,0.11351963,0.32449594,0.16303228,0.016607326,0.47586507,0.008537594,0.012697761,0.016870983
110645,F,Colonocytes-LGALS4-hi,imu,25,0.014656258,0.028984563,0.3877855,0.081343345,0.42955512,0.19572662,0.052279525,0.40266714,0.008428707,0.016801862,0.017789084
110645,F,Contractile pericytes,imu,6,0.0,0.6431679,0.0,0.07676361,0.23996483,0.15636514,0.0454372,0.2758416,0.016475579,0.0,0.012583763
110645,F,Cycling B cells,epi,277,0.0007846731,0.0030681263,0.045261543,0.038988136,0.23001248,0.11803772,0.013664333,0.23024458,0.0014034897,0.00015251542,0.036384765
110645,F,Cycling B cells,imu,38,0.002471159,0.005216062,0.06111401,0.060759436,0.4106827,0.19929817,0.0346087,0.34633556,0.0,0.0069207237,0.033589557
110645,F,Cycling T cells,epi,27,0.0,0.0023235464,0.09568348,0.05822614,0.22462909,0.1307552,0.022484163,0.18815109,0.0,0.021898141,0.09184502
110645,F,Cycling T cells,imu,47,0.00091609533,0.015248953,0.119670644,0.065241806,0.31442302,0.1940995,0.09716087,0.25267136,0.002988662,0.0077599203,0.054282423
110645,F,Cycling endothelium,imu,2,0.011346216,0.1510882,0.09565292,0.10827167,0.18957634,0.23470196,0.089928195,0.03875683,0.011346216,0.020801395,0.2116884
110645,F,Cycling myeloid,imu,5,0.02236511,0.0426136,0.08588376,0.10218279,0.37438315,0.2725335,0.36902425,0.334826,0.040702745,0.020582687,0.26783496
110645,F,Dendritic cell - CCR7-hi,epi,1,0.10063319,0.0,0.10063319,0.0,0.352882,0.22139302,0.11069651,0.2554535,0.0,0.0,0.18449418
110645,F,Dendritic cell - CCR7-hi,imu,17,0.005327987,0.012580002,0.031190598,0.04054517,0.26730183,0.16348217,0.15839519,0.19841996,0.00526774,0.009767976,0.09961418
110645,F,Dendritic cell - cDC1,epi,1,0.0,0.0,0.0,0.082261786,0.40745777,0.2642212,0.15256138,0.21985695,0.0,0.0,0.07540664
110645,F,Dendritic cell - cDC1,imu,10,0.0,0.042481504,0.014156836,0.032620482,0.36670536,0.22535901,0.0870549,0.34293705,0.0,0.0,0.068139575
110645,F,Dendritic cell - cDC2,epi,19,0.0,0.04731095,0.034552358,0.0768918,0.17339633,0.1723851,0.115977824,0.11180597,0.020883115,0.0088634305,0.12881526
110645,F,Dendritic cell - cDC2,imu,14,0.007502356,0.02631459,0.023811067,0.08055294,0.2565871,0.18437688,0.11471858,0.24608728,0.026420359,0.01375432,0.19244555
110645,F,Enterocyte-ANPEP-hi,epi,1,0.0,0.0,0.0,0.0,0.11363731,0.0,0.0,0.2447573,0.0,0.0,0.0
110645,F,Enterocyte-FABP-hi,epi,2,0.0,0.0,0.16566493,0.0,0.065082654,0.091115706,0.0,0.210267,0.0,0.0,0.0
110645,F,Enterocyte-FABP-hi,imu,2,0.0,0.0,1.0989943,0.0,0.20665592,0.090031736,0.0,0.25135025,0.15358147,0.0,0.0
110645,F,Enterocyte-mito-hi,epi,905,0.023237286,0.01043637,0.45514256,0.15206277,0.29711768,0.18182664,0.021259816,0.34845152,0.012901766,0.051126283,0.04522403
110645,F,Enterocyte-mito-hi,imu,554,0.018185468,0.021962209,0.529022,0.1453569,0.37921852,0.22627851,0.04715345,0.4526278,0.016176507,0.03992082,0.068359405
110645,F,Enteroendocrine cells,epi,25,0.009216397,0.021356335,0.30926067,0.14905502,0.34589663,0.28923556,0.018359957,0.31955868,0.031422626,0.031468168,0.07236046
110645,F,Enteroendocrine cells,imu,14,0.02007143,0.042943288,0.42865705,0.11581701,0.22978362,0.14322504,0.057316933,0.23587659,0.012647142,0.06137794,0.054654185
110645,F,Follicular helper T cells,epi,125,0.0,0.006848021,0.01021924,0.015627457,0.06803622,0.028370455,0.035254404,0.10905851,0.0030185422,0.0016457824,0.027500682
110645,F,Follicular helper T cells,imu,97,0.0,0.016405474,0.008184261,0.028233165,0.1424154,0.0796645,0.023385635,0.14865333,0.002142631,0.0012495769,0.022787038
110645,F,GZMB-hi B cell,epi,4,0.0,0.0,0.023885846,0.03748866,0.17347775,0.14998701,0.0,0.29633152,0.0,0.0,0.0496481
110645,F,GZMB-hi B cell,imu,2,0.0,0.0,0.02302852,0.1034414,0.19019203,0.09020396,0.07991164,0.30145705,0.0,0.0,0.19255888
110645,F,GZMK-hi CD8 T cells,epi,36,0.0,0.0028138573,0.0036585082,0.016548716,0.031967983,0.014316418,0.056303713,0.09069938,0.0,0.0,0.042125203
110645,F,GZMK-hi CD8 T cells,imu,154,0.0007135291,0.0069909375,0.0059408303,0.014927871,0.12478142,0.090899006,0.059258323,0.13773859,0.0050662155,0.009928748,0.068981156
110645,F,Goblet cells,epi,518,0.014846223,0.0141870305,0.99066633,0.106106505,0.21373574,0.13489611,0.024660517,0.26573548,0.020324353,0.03266613,0.060478855
110645,F,Goblet cells,imu,265,0.016031297,0.019266319,1.1560396,0.119608074,0.27671066,0.17486627,0.055505052,0.32671395,0.024578286,0.031426143,0.09892104
110645,F,ILCs,epi,1,0.0,0.0,0.0,0.106682085,0.16764328,0.117350295,0.0,0.2708084,0.0,0.0,0.0
110645,F,ILCs,imu,1,0.0,0.0,0.30838943,0.0,0.121153,0.16961418,0.26643497,0.2609449,0.0,0.0,0.0
110645,F,Inflammatory fibroblasts,epi,2,0.06442993,1.1287107,0.090065815,0.047295995,0.1427597,0.14783798,0.12289852,0.080039375,0.0,0.0,0.0
110645,F,Inflammatory fibroblasts,imu,200,0.010639507,1.3465755,0.01978378,0.046005823,0.27833533,0.23641635,0.13688423,0.20397659,0.039286055,0.009771307,0.1146453
110645,F,Intraepithelial Tgd,epi,3,0.0,0.0,0.06634819,0.0,0.12836346,0.12109861,0.0,0.23029566,0.0,0.0,0.15813543
110645,F,Intraepithelial Tgd,imu,1,0.0,0.0,0.0,0.0,0.10841614,0.15178259,0.0,0.0,0.0,0.0,0.0
110645,F,LP-associated NK-Tgd,epi,40,0.0027130959,0.0064976723,0.013531146,0.0035708435,0.04013925,0.02422351,0.079795614,0.0652955,0.0035242029,0.005965823,0.063158594
110645,F,LP-associated NK-Tgd,imu,43,0.0,0.0156914,0.009526737,0.02782405,0.18562321,0.16860047,0.14752236,0.1784129,0.012216044,0.009917983,0.10231375
110645,F,Lymphatic endothelium,imu,5,0.0,0.12536402,0.16404137,0.079398416,0.2319562,0.14589575,0.096630424,0.2950942,0.05001811,0.0,0.06799052
110645,F,Lyve1 macrophage,imu,1,0.0,0.24375045,0.04771763,0.09543526,0.331613,0.29669112,0.35842812,0.12112938,0.0,0.0,0.3082684
110645,F,M2-like macrophage,imu,11,0.0049939756,0.02563654,0.015208247,0.09073143,0.20449732,0.108353905,0.16924869,0.23216735,0.036853455,0.009155623,0.21553408
110645,F,Mast cells,epi,2,0.0,0.041659076,0.17405958,0.045446265,0.3242643,0.09463177,0.14462265,0.31417695,0.045446265,0.111653015,0.08331815
110645,F,Mast cells,imu,95,0.0026858305,0.05661461,0.04398621,0.041246727,0.13570686,0.09853386,0.15880887,0.1773736,0.009740007,0.0045797643,0.058311883
110645,F,Mito-hi endothelium,imu,17,0.0,0.09411975,0.029463887,0.035797033,0.081432156,0.106883615,0.06625318,0.057194717,0.009195052,0.0040738205,0.094827
110645,F,Monocyte,epi,5,0.0,0.041903585,0.116785765,0.027697619,0.11921014,0.15544927,0.8805677,0.077198125,0.018968072,0.0,0.23950763
110645,F,Monocyte,imu,97,0.0034047537,0.13124123,0.019973341,0.04459083,0.23890679,0.2651834,1.0425566,0.12209738,0.01418196,0.005462183,0.15578002
110645,F,Monocyte-HSP-hi,epi,1,0.0,0.0,0.0,0.08757631,0.4673784,0.24081066,0.19266789,0.074103035,0.08757631,0.0,0.4013511
110645,F,Monocyte-HSP-hi,imu,6,0.0,0.06619926,0.0,0.020994008,0.13542883,0.28178194,0.97474366,0.059166264,0.026937416,0.0,0.20408666
110645,F,Monocyte-IL1B-hi,imu,35,0.005917151,0.090203896,0.029967159,0.064322665,0.26895836,0.2291809,0.5271909,0.21661544,0.037228405,0.008760793,0.11982962
110645,F,Myofibroblasts,imu,32,0.0058951518,1.3249521,0.003063836,0.044473965,0.18184423,0.1344884,0.03605472,0.1887034,0.02625894,0.0,0.023379102
110645,F,NAMPThi-Neutrophils,epi,31,0.0060671153,0.056926128,0.02955156,0.07384444,0.21570902,0.14196232,0.6687379,0.15862407,0.026851239,0.0032528082,0.06361068
110645,F,NAMPThi-Neutrophils,imu,82,0.0024542701,0.12471491,0.0133660715,0.063273355,0.2428232,0.23866342,0.6838747,0.17688024,0.025652813,0.004499495,0.11262155
110645,F,Neutrophils,epi,8,0.0,0.03580071,0.055231582,0.016476335,0.07525016,0.20859277,1.1235344,0.04887776,0.017075539,0.0,0.031305153
110645,F,Neutrophils,imu,69,0.0,0.02151992,0.042389374,0.015534831,0.09147961,0.15735571,1.0789775,0.06585311,0.013313667,0.0024102018,0.076214164
110645,F,PLGC2-hi T cells,epi,13,0.0,0.0,0.0122003695,0.009167069,0.014405394,0.024132444,0.035783265,0.01875826,0.0,0.0,0.039841708
110645,F,PLGC2-hi T cells,imu,2,0.0,0.0,0.061032508,0.061032508,0.15464331,0.13427152,0.0,0.11489606,0.0,0.0,0.0
110645,F,Paneth cells,epi,2,0.0852366,0.03498216,1.1209524,0.047074243,0.11473274,0.18752052,0.0,0.0796641,0.038162358,0.1562671,0.06996432
