annotation2v2,fraction,feature,normal_mean,fibrotic_mean,fibrotic_minus_normal,inflamed_mean,inflamed_minus_normal
Monocyte,imu,epithelial_repair_mean,0.0073856087401509285,0.01238473504781723,0.004999126307666302,0.0036363136023283005,-0.003749295137822628
Monocyte,imu,fatty_acid_metabolism_mean,0.04343973100185394,0.04228086397051811,-0.0011588670313358307,0.058056943118572235,0.014617212116718292
Monocyte,imu,glycolysis_mean,0.41295087337493896,0.3697270452976227,-0.043223828077316284,0.302266389131546,-0.11068448424339294
Monocyte,imu,hypoxia_mean,0.4464779496192932,0.38988277316093445,-0.056595176458358765,0.3426930904388428,-0.10378485918045044
Monocyte,imu,inflammation_mean,0.8288024067878723,0.8718825578689575,0.043080151081085205,0.7908836603164673,-0.03791874647140503
Monocyte,imu,oxidative_phosphorylation_mean,0.12894253432750702,0.13256889581680298,0.0036263614892959595,0.10776327550411224,-0.021179258823394775
Monocyte,imu,retinoid_vitamin_a_mean,0.02387825958430767,0.01775427721440792,-0.00612398236989975,0.019787680357694626,-0.004090579226613045
Monocyte,imu,epithelial_bile_urea_transport_mean,0.003467661328613758,0.0032898669596761465,-0.00017779436893761158,0.0063416319899261,0.0028739706613123417
Monocyte,imu,fibrotic_amino_acid_transport_mean,0.12246651202440262,0.1289554089307785,0.006488896906375885,0.1748088151216507,0.05234230309724808
Monocyte-CCL3-4-hi,epi,bile_acid_transport_mean,0.0,,,,
Monocyte-CCL3-4-hi,epi,ecm_remodeling_mean,0.02457306534051895,,,,
Monocyte-CCL3-4-hi,epi,epithelial_repair_mean,0.02680698037147522,,,,
Monocyte-CCL3-4-hi,epi,fatty_acid_metabolism_mean,0.0,,,,
Monocyte-CCL3-4-hi,epi,glycolysis_mean,0.22113052010536194,,,,
Monocyte-CCL3-4-hi,epi,hypoxia_mean,0.3234521746635437,,,,
Monocyte-CCL3-4-hi,epi,inflammation_mean,1.397477149963379,,,,
Monocyte-CCL3-4-hi,epi,oxidative_phosphorylation_mean,0.08554354310035706,,,,
Monocyte-CCL3-4-hi,epi,retinoid_vitamin_a_mean,0.0,,,,
Monocyte-CCL3-4-hi,epi,epithelial_bile_urea_transport_mean,0.0,,,,
Monocyte-CCL3-4-hi,epi,fibrotic_amino_acid_transport_mean,0.0,,,,
Monocyte-CCL3-4-hi,imu,bile_acid_transport_mean,0.0,0.0034489701502025127,0.0034489701502025127,,
Monocyte-CCL3-4-hi,imu,ecm_remodeling_mean,0.1080159991979599,0.15760672092437744,0.04959072172641754,,
Monocyte-CCL3-4-hi,imu,epithelial_repair_mean,0.009932538494467735,0.00763550354167819,-0.002297034952789545,,
Monocyte-CCL3-4-hi,imu,fatty_acid_metabolism_mean,0.08221979439258575,0.04149707406759262,-0.040722720324993134,,
Monocyte-CCL3-4-hi,imu,glycolysis_mean,0.36038294434547424,0.3747085928916931,0.014325648546218872,,
Monocyte-CCL3-4-hi,imu,hypoxia_mean,0.2841476500034332,0.3439922332763672,0.05984458327293396,,
Monocyte-CCL3-4-hi,imu,inflammation_mean,1.1573193073272705,1.6566221714019775,0.49930286407470703,,
Monocyte-CCL3-4-hi,imu,oxidative_phosphorylation_mean,0.1578807532787323,0.18708987534046173,0.02920912206172943,,
Monocyte-CCL3-4-hi,imu,retinoid_vitamin_a_mean,0.018885966390371323,0.026646727696061134,0.007760761305689812,,
Monocyte-CCL3-4-hi,imu,epithelial_bile_urea_transport_mean,0.0,0.0034349188208580017,0.0034349188208580017,,
Monocyte-CCL3-4-hi,imu,fibrotic_amino_acid_transport_mean,0.08598551154136658,0.1392468959093094,0.05326138436794281,,
Monocyte-FPR1-hi,epi,bile_acid_transport_mean,0.0,0.008583311922848225,0.008583311922848225,,
Monocyte-FPR1-hi,epi,ecm_remodeling_mean,0.0,0.08713401854038239,0.08713401854038239,,
Monocyte-FPR1-hi,epi,epithelial_repair_mean,0.10191232711076736,0.02528432011604309,-0.07662800699472427,,
Monocyte-FPR1-hi,epi,fatty_acid_metabolism_mean,0.0,0.07763475179672241,0.07763475179672241,,
Monocyte-FPR1-hi,epi,glycolysis_mean,0.19977299869060516,0.3197588622570038,0.11998586356639862,,
Monocyte-FPR1-hi,epi,hypoxia_mean,0.36808133125305176,0.2587628960609436,-0.10931843519210815,,
Monocyte-FPR1-hi,epi,inflammation_mean,0.3424307703971863,0.4541660249233246,0.1117352545261383,,
Monocyte-FPR1-hi,epi,oxidative_phosphorylation_mean,0.0698423981666565,0.2471412718296051,0.1772988736629486,,
Monocyte-FPR1-hi,epi,retinoid_vitamin_a_mean,0.0,0.032834243029356,0.032834243029356,,
Monocyte-FPR1-hi,epi,epithelial_bile_urea_transport_mean,0.0,0.000751391751691699,0.000751391751691699,,
Monocyte-FPR1-hi,epi,fibrotic_amino_acid_transport_mean,0.0,0.08997837454080582,0.08997837454080582,,
Monocyte-FPR1-hi,imu,bile_acid_transport_mean,0.045922379940748215,0.004832304548472166,-0.04109007539227605,0.002292405813932419,-0.043629974126815796
Monocyte-FPR1-hi,imu,ecm_remodeling_mean,0.060072675347328186,0.10901285707950592,0.048940181732177734,0.050304610282182693,-0.009768065065145493
Monocyte-FPR1-hi,imu,epithelial_repair_mean,0.05249759182333946,0.00930885411798954,-0.04318873770534992,0.002292405813932419,-0.05020518600940704
Monocyte-FPR1-hi,imu,fatty_acid_metabolism_mean,0.020803876221179962,0.06572899222373962,0.04492511600255966,0.04315006360411644,0.022346187382936478
Monocyte-FPR1-hi,imu,glycolysis_mean,0.1880750060081482,0.30389416217803955,0.11581915616989136,0.36737608909606934,0.17930108308792114
Monocyte-FPR1-hi,imu,hypoxia_mean,0.09493846446275711,0.23753491044044495,0.14259644597768784,0.17937016487121582,0.08443170040845871
Monocyte-FPR1-hi,imu,inflammation_mean,0.20106452703475952,0.38611486554145813,0.1850503385066986,0.3541794717311859,0.1531149446964264
Monocyte-FPR1-hi,imu,oxidative_phosphorylation_mean,0.10652877390384674,0.27609750628471375,0.169568732380867,0.29421693086624146,0.18768815696239471
Monocyte-FPR1-hi,imu,retinoid_vitamin_a_mean,0.0,0.02940377965569496,0.02940377965569496,0.007897692732512951,0.007897692732512951
Monocyte-FPR1-hi,imu,epithelial_bile_urea_transport_mean,0.0,0.002320320578292012,0.002320320578292012,0.0,0.0
Monocyte-FPR1-hi,imu,fibrotic_amino_acid_transport_mean,0.059352412819862366,0.09454461932182312,0.035192206501960754,0.11949121952056885,0.06013880670070648
Monocyte-HSP-hi,epi,bile_acid_transport_mean,0.004315198864787817,0.0008643275941722095,-0.0034508712706156075,,
Monocyte-HSP-hi,epi,ecm_remodeling_mean,0.14122405648231506,0.10142333805561066,-0.03980071842670441,,
Monocyte-HSP-hi,epi,epithelial_repair_mean,0.07724709063768387,0.0005962029681541026,-0.07665088766952977,,
Monocyte-HSP-hi,epi,fatty_acid_metabolism_mean,0.02685575559735298,0.02572156861424446,-0.0011341869831085205,,
Monocyte-HSP-hi,epi,glycolysis_mean,0.34718817472457886,0.3645862340927124,0.017398059368133545,,
Monocyte-HSP-hi,epi,hypoxia_mean,0.49253687262535095,0.47853851318359375,-0.013998359441757202,,
Monocyte-HSP-hi,epi,inflammation_mean,0.8503303527832031,0.8344435095787048,-0.01588684320449829,,
Monocyte-HSP-hi,epi,oxidative_phosphorylation_mean,0.07113027572631836,0.056709110736846924,-0.014421164989471436,,
Monocyte-HSP-hi,epi,retinoid_vitamin_a_mean,0.01985296607017517,0.017206799238920212,-0.002646166831254959,,
Monocyte-HSP-hi,epi,epithelial_bile_urea_transport_mean,0.00791119784116745,0.0015846005408093333,-0.006326597300358117,,
Monocyte-HSP-hi,epi,fibrotic_amino_acid_transport_mean,0.19483838975429535,0.1828303039073944,-0.01200808584690094,,
Monocyte-HSP-hi,imu,bile_acid_transport_mean,0.003793518990278244,0.003657808294519782,-0.00013571069575846195,0.0,-0.003793518990278244
Monocyte-HSP-hi,imu,ecm_remodeling_mean,0.10051178187131882,0.09923898428678513,-0.0012727975845336914,0.15480256080627441,0.0542907789349556
Monocyte-HSP-hi,imu,epithelial_repair_mean,0.02406555786728859,0.006248889025300741,-0.01781666884198785,0.0,-0.02406555786728859
Monocyte-HSP-hi,imu,fatty_acid_metabolism_mean,0.03853651508688927,0.04433484375476837,0.005798328667879105,0.020541084930300713,-0.017995430156588554
Monocyte-HSP-hi,imu,glycolysis_mean,0.30272775888442993,0.3028757572174072,0.00014799833297729492,0.23014919459819794,-0.072578564286232
Monocyte-HSP-hi,imu,hypoxia_mean,0.34002816677093506,0.32608601450920105,-0.013942152261734009,0.3338582515716553,-0.006169915199279785
Monocyte-HSP-hi,imu,inflammation_mean,0.8593698143959045,0.9456892609596252,0.0863194465637207,0.9074955582618713,0.0481257438659668
Monocyte-HSP-hi,imu,oxidative_phosphorylation_mean,0.10888779163360596,0.13973358273506165,0.03084579110145569,0.05563465133309364,-0.053253140300512314
Monocyte-HSP-hi,imu,retinoid_vitamin_a_mean,0.014598674140870571,0.015111557208001614,0.0005128830671310425,0.004162087105214596,-0.010436587035655975
Monocyte-HSP-hi,imu,epithelial_bile_urea_transport_mean,0.004681831691414118,0.004551504738628864,-0.00013032695278525352,0.0,-0.004681831691414118
Monocyte-HSP-hi,imu,fibrotic_amino_acid_transport_mean,0.18785379827022552,0.15824183821678162,-0.02961196005344391,0.33471208810806274,0.14685828983783722
Monocyte-IL1B-hi,imu,bile_acid_transport_mean,0.0017962115816771984,0.004662489518523216,0.002866277936846018,,
Monocyte-IL1B-hi,imu,ecm_remodeling_mean,0.05249456316232681,0.05298333987593651,0.0004887767136096954,,
Monocyte-IL1B-hi,imu,epithelial_repair_mean,0.004974912852048874,0.02758772298693657,0.022612810134887695,,
Monocyte-IL1B-hi,imu,fatty_acid_metabolism_mean,0.06704443693161011,0.07710737735033035,0.010062940418720245,,
Monocyte-IL1B-hi,imu,glycolysis_mean,0.16621822118759155,0.19176965951919556,0.025551438331604004,,
Monocyte-IL1B-hi,imu,hypoxia_mean,0.13364286720752716,0.16551436483860016,0.031871497631073,,
Monocyte-IL1B-hi,imu,inflammation_mean,0.49254781007766724,0.4959965944290161,0.003448784351348877,,
Monocyte-IL1B-hi,imu,oxidative_phosphorylation_mean,0.24528127908706665,0.19807927310466766,-0.04720200598239899,,
Monocyte-IL1B-hi,imu,retinoid_vitamin_a_mean,0.009683171287178993,0.02795521169900894,0.01827204041182995,,
Monocyte-IL1B-hi,imu,epithelial_bile_urea_transport_mean,0.003673605853691697,0.006226733792573214,0.0025531279388815165,,
Monocyte-IL1B-hi,imu,fibrotic_amino_acid_transport_mean,0.08833745867013931,0.15201416611671448,0.06367670744657516,,
Myofibroblasts,epi,bile_acid_transport_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,ecm_remodeling_mean,0.51739501953125,0.8769737482070923,0.3595787286758423,,
Myofibroblasts,epi,epithelial_repair_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,fatty_acid_metabolism_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,glycolysis_mean,0.0,0.19390377402305603,0.19390377402305603,,
Myofibroblasts,epi,hypoxia_mean,0.17446528375148773,0.2714652717113495,0.09699998795986176,,
Myofibroblasts,epi,inflammation_mean,0.0,0.13573263585567474,0.13573263585567474,,
Myofibroblasts,epi,oxidative_phosphorylation_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,retinoid_vitamin_a_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,epithelial_bile_urea_transport_mean,0.0,0.0,0.0,,
Myofibroblasts,epi,fibrotic_amino_acid_transport_mean,0.29077547788619995,0.0,-0.29077547788619995,,
Myofibroblasts,imu,bile_acid_transport_mean,0.005778233986347914,0.004626220557838678,-0.0011520134285092354,0.0014540471602231264,-0.004324186826124787
Myofibroblasts,imu,ecm_remodeling_mean,0.934019923210144,1.0786198377609253,0.14459991455078125,0.9549474716186523,0.0209275484085083
Myofibroblasts,imu,epithelial_repair_mean,0.024091769009828568,0.028703343123197556,0.004611574113368988,0.02547246217727661,0.0013806931674480438
Myofibroblasts,imu,fatty_acid_metabolism_mean,0.05437279865145683,0.056220851838588715,0.0018480531871318817,0.06435050070285797,0.009977702051401138
Myofibroblasts,imu,glycolysis_mean,0.16057851910591125,0.17735815048217773,0.01677963137626648,0.15956999361515045,-0.0010085254907608032
Myofibroblasts,imu,hypoxia_mean,0.1198485791683197,0.1451004147529602,0.025251835584640503,0.09828280657529831,-0.021565772593021393
Myofibroblasts,imu,inflammation_mean,0.03046710602939129,0.045967474579811096,0.015500368550419807,0.04048755392432213,0.01002044789493084
Myofibroblasts,imu,oxidative_phosphorylation_mean,0.1573551595211029,0.19902700185775757,0.04167184233665466,0.17817755043506622,0.020822390913963318
Myofibroblasts,imu,retinoid_vitamin_a_mean,0.037721388041973114,0.045468851923942566,0.007747463881969452,0.04212861880660057,0.004407230764627457
Myofibroblasts,imu,epithelial_bile_urea_transport_mean,0.0026157142128795385,0.0038868284318596125,0.001271114218980074,0.0,-0.0026157142128795385
Myofibroblasts,imu,fibrotic_amino_acid_transport_mean,0.060818467289209366,0.05979744717478752,-0.0010210201144218445,0.06350002437829971,0.0026815570890903473
NAMPThi-Neutrophils,epi,bile_acid_transport_mean,0.01561819389462471,0.008554883301258087,-0.007063310593366623,0.0031145443208515644,-0.012503649573773146
NAMPThi-Neutrophils,epi,ecm_remodeling_mean,0.1690213978290558,0.07969817519187927,-0.08932322263717651,0.21575012803077698,0.04672873020172119
NAMPThi-Neutrophils,epi,epithelial_repair_mean,0.046297214925289154,0.028808822855353355,-0.0174883920699358,0.0,-0.046297214925289154
NAMPThi-Neutrophils,epi,fatty_acid_metabolism_mean,0.09330732375383377,0.08904290199279785,-0.004264421761035919,0.08032265305519104,-0.01298467069864273
NAMPThi-Neutrophils,epi,glycolysis_mean,0.32375288009643555,0.24027743935585022,-0.08347544074058533,0.2949199974536896,-0.02883288264274597
NAMPThi-Neutrophils,epi,hypoxia_mean,0.257463276386261,0.17937692999839783,-0.07808634638786316,0.358947217464447,0.10148394107818604
NAMPThi-Neutrophils,epi,inflammation_mean,0.8381010293960571,0.5810588002204895,-0.2570422291755676,0.5759689807891846,-0.26213204860687256
NAMPThi-Neutrophils,epi,oxidative_phosphorylation_mean,0.29982832074165344,0.20974120497703552,-0.09008711576461792,0.18416087329387665,-0.1156674474477768
NAMPThi-Neutrophils,epi,retinoid_vitamin_a_mean,0.029308654367923737,0.03352472931146622,0.0042160749435424805,0.0031145443208515644,-0.026194110047072172
NAMPThi-Neutrophils,epi,epithelial_bile_urea_transport_mean,0.010017926804721355,0.008530479855835438,-0.0014874469488859177,0.005709997843950987,-0.004307928960770369
NAMPThi-Neutrophils,epi,fibrotic_amino_acid_transport_mean,0.08847466111183167,0.08908750116825104,0.0006128400564193726,0.12459667772054672,0.03612201660871506
NAMPThi-Neutrophils,imu,bile_acid_transport_mean,0.011775488965213299,0.005832381080836058,-0.005943107884377241,0.006427000276744366,-0.005348488688468933
NAMPThi-Neutrophils,imu,ecm_remodeling_mean,0.11654358357191086,0.1072734147310257,-0.009270168840885162,0.11148618161678314,-0.005057401955127716
NAMPThi-Neutrophils,imu,epithelial_repair_mean,0.025672078132629395,0.02283288724720478,-0.002839190885424614,0.012445926666259766,-0.013226151466369629
NAMPThi-Neutrophils,imu,fatty_acid_metabolism_mean,0.08605492115020752,0.08334081619977951,-0.002714104950428009,0.08148311078548431,-0.004571810364723206
NAMPThi-Neutrophils,imu,glycolysis_mean,0.24999676644802094,0.23259177803993225,-0.017404988408088684,0.2616514563560486,0.011654689908027649
NAMPThi-Neutrophils,imu,hypoxia_mean,0.21381144225597382,0.23021042346954346,0.01639898121356964,0.23823541402816772,0.02442397177219391
NAMPThi-Neutrophils,imu,inflammation_mean,0.7415788769721985,0.7488071322441101,0.007228255271911621,0.8767939805984497,0.13521510362625122
NAMPThi-Neutrophils,imu,oxidative_phosphorylation_mean,0.23453795909881592,0.2183680683374405,-0.016169890761375427,0.18540546298027039,-0.04913249611854553
NAMPThi-Neutrophils,imu,retinoid_vitamin_a_mean,0.026561323553323746,0.02670455537736416,0.0001432318240404129,0.03236701712012291,0.005805693566799164
NAMPThi-Neutrophils,imu,epithelial_bile_urea_transport_mean,0.0036422586999833584,0.0029637564439326525,-0.0006785022560507059,0.004612247459590435,0.0009699887596070766
NAMPThi-Neutrophils,imu,fibrotic_amino_acid_transport_mean,0.10079997777938843,0.09520691633224487,-0.005593061447143555,0.13515228033065796,0.03435230255126953
Neutrophils,epi,bile_acid_transport_mean,0.002160707488656044,0.0012530704261735082,-0.0009076370624825358,0.002676646923646331,0.0005159394349902868
Neutrophils,epi,ecm_remodeling_mean,0.00722142169252038,0.013867971487343311,0.006646549794822931,0.009976652450859547,0.0027552307583391666
Neutrophils,epi,epithelial_repair_mean,0.04014134779572487,0.03730802610516548,-0.002833321690559387,0.06228002533316612,0.022138677537441254
Neutrophils,epi,fatty_acid_metabolism_mean,0.003484659595414996,0.023670516908168793,0.020185857312753797,0.012569237500429153,0.009084577905014157
Neutrophils,epi,glycolysis_mean,0.0601518377661705,0.11501302570104599,0.05486118793487549,0.0961797684431076,0.0360279306769371
Neutrophils,epi,hypoxia_mean,0.22321075201034546,0.22637246549129486,0.003161713480949402,0.09053514897823334,-0.13267560303211212
Neutrophils,epi,inflammation_mean,1.5251246690750122,1.2959424257278442,-0.22918224334716797,1.3484795093536377,-0.1766451597213745
Neutrophils,epi,oxidative_phosphorylation_mean,0.0014951127814128995,0.04035991057753563,0.03886479779612273,0.04778643697500229,0.04629132419358939
Neutrophils,epi,retinoid_vitamin_a_mean,0.011962119489908218,0.01572338305413723,0.0037612635642290115,0.02237444557249546,0.010412326082587242
Neutrophils,epi,epithelial_bile_urea_transport_mean,0.004258785862475634,0.004806168843060732,0.0005473829805850983,0.0,-0.004258785862475634
Neutrophils,epi,fibrotic_amino_acid_transport_mean,0.058759503066539764,0.04064837470650673,-0.018111128360033035,0.027241621166467667,-0.0315178819000721
Neutrophils,imu,bile_acid_transport_mean,0.0014210065128281713,0.0012017248664051294,-0.00021928164642304182,0.0008088359027169645,-0.0006121706101112068
Neutrophils,imu,ecm_remodeling_mean,0.00905050802975893,0.019794780761003494,0.010744272731244564,0.008458456955850124,-0.0005920510739088058
Neutrophils,imu,epithelial_repair_mean,0.011133373714983463,0.009344182908535004,-0.0017891908064484596,0.006222242955118418,-0.0049111307598650455
Neutrophils,imu,fatty_acid_metabolism_mean,0.00608739024028182,0.010871496051549911,0.004784105811268091,0.021232299506664276,0.015144909266382456
Neutrophils,imu,glycolysis_mean,0.10500448197126389,0.16512803733348846,0.06012355536222458,0.09455915540456772,-0.010445326566696167
Neutrophils,imu,hypoxia_mean,0.23047004640102386,0.20708023011684418,-0.023389816284179688,0.12881965935230255,-0.10165038704872131
Neutrophils,imu,inflammation_mean,1.4667257070541382,1.290506362915039,-0.17621934413909912,1.312557578086853,-0.15416812896728516
Neutrophils,imu,oxidative_phosphorylation_mean,0.03660731390118599,0.05510363355278969,0.0184963196516037,0.028735723346471786,-0.007871590554714203
Neutrophils,imu,retinoid_vitamin_a_mean,0.013669094070792198,0.016636252403259277,0.002967158332467079,0.019789056852459908,0.006119962781667709
Neutrophils,imu,epithelial_bile_urea_transport_mean,0.001420215587131679,0.001609804923646152,0.00018958933651447296,0.00018891146464738995,-0.0012313041224842891
Neutrophils,imu,fibrotic_amino_acid_transport_mean,0.056747663766145706,0.0554477721452713,-0.001299891620874405,0.06371873617172241,0.006971072405576706
PLGC2-hi T cells,epi,bile_acid_transport_mean,0.02824833057820797,0.0037280023097991943,-0.024520328268408775,0.0,-0.02824833057820797
PLGC2-hi T cells,epi,ecm_remodeling_mean,0.0032826876267790794,0.003967141732573509,0.0006844541057944298,0.0037130380515009165,0.00043035042472183704
PLGC2-hi T cells,epi,epithelial_repair_mean,0.026842806488275528,0.0630832314491272,0.03624042496085167,0.026667384430766106,-0.0001754220575094223
PLGC2-hi T cells,epi,fatty_acid_metabolism_mean,0.01307046227157116,0.03947615623474121,0.02640569396317005,0.018681230023503304,0.005610767751932144
PLGC2-hi T cells,epi,glycolysis_mean,0.027641398832201958,0.027103712782263756,-0.0005376860499382019,0.1357751488685608,0.10813375003635883
PLGC2-hi T cells,epi,hypoxia_mean,0.027643771842122078,0.022895842790603638,-0.00474792905151844,0.10293974727392197,0.07529597543179989
PLGC2-hi T cells,epi,inflammation_mean,0.013703454285860062,0.030036358162760735,0.016332903876900673,0.08995388448238373,0.07625043019652367
PLGC2-hi T cells,epi,oxidative_phosphorylation_mean,0.01867225207388401,0.026220496743917465,0.007548244670033455,0.12839238345623016,0.10972013138234615
PLGC2-hi T cells,epi,retinoid_vitamin_a_mean,0.00018663774244487286,0.0005186948110349476,0.0003320570685900748,0.004930960945785046,0.004744323203340173
PLGC2-hi T cells,epi,epithelial_bile_urea_transport_mean,0.018600236624479294,0.008308511227369308,-0.010291725397109985,0.030906865373253822,0.012306628748774529
PLGC2-hi T cells,epi,fibrotic_amino_acid_transport_mean,0.0372626967728138,0.03506067395210266,-0.002202022820711136,0.05772262066602707,0.020459923893213272
PLGC2-hi T cells,imu,bile_acid_transport_mean,0.02001672051846981,0.00022998449276201427,-0.019786736025707796,0.0,-0.02001672051846981
PLGC2-hi T cells,imu,ecm_remodeling_mean,0.004505178425461054,0.010528764687478542,0.0060235862620174885,0.0,-0.004505178425461054
PLGC2-hi T cells,imu,epithelial_repair_mean,0.06002499908208847,0.020230574533343315,-0.039794424548745155,0.0,-0.06002499908208847
PLGC2-hi T cells,imu,fatty_acid_metabolism_mean,0.021528493613004684,0.02593793347477913,0.004409439861774445,0.04481203854084015,0.023283544927835464
PLGC2-hi T cells,imu,glycolysis_mean,0.0480458028614521,0.07890559732913971,0.030859794467687607,0.04367242753505707,-0.004373375326395035
PLGC2-hi T cells,imu,hypoxia_mean,0.04949095472693443,0.06743442267179489,0.01794346794486046,0.024074099957942963,-0.02541685476899147
PLGC2-hi T cells,imu,inflammation_mean,0.027288949117064476,0.03380892798304558,0.006519978865981102,0.04708799347281456,0.019799044355750084
PLGC2-hi T cells,imu,oxidative_phosphorylation_mean,0.05103335157036781,0.08836822211742401,0.0373348705470562,0.049751024693250656,-0.001282326877117157
PLGC2-hi T cells,imu,retinoid_vitamin_a_mean,0.0027740434743463993,0.0013660232070833445,-0.0014080202672630548,0.0,-0.0027740434743463993
PLGC2-hi T cells,imu,epithelial_bile_urea_transport_mean,0.0060697291046381,0.007868501357734203,0.0017987722530961037,0.0,-0.0060697291046381
PLGC2-hi T cells,imu,fibrotic_amino_acid_transport_mean,0.04572472721338272,0.03121226280927658,-0.01451246440410614,0.09193632006645203,0.046211592853069305
Paneth cells,epi,bile_acid_transport_mean,0.2225586473941803,0.023457681760191917,-0.19910096563398838,0.02911822684109211,-0.1934404205530882
Paneth cells,epi,ecm_remodeling_mean,0.0037737837992608547,0.0045344894751906395,0.0007607056759297848,0.004008812829852104,0.00023502903059124947
Paneth cells,epi,epithelial_repair_mean,1.1920703649520874,1.2252140045166016,0.03314363956451416,1.463886022567749,0.2718156576156616
Paneth cells,epi,fatty_acid_metabolism_mean,0.31017181277275085,0.12123451381921768,-0.18893729895353317,0.12641017138957977,-0.18376164138317108
Paneth cells,epi,glycolysis_mean,0.20651976764202118,0.12917324900627136,-0.07734651863574982,0.2652904689311981,0.05877070128917694
Paneth cells,epi,hypoxia_mean,0.11853254586458206,0.05591829493641853,-0.06261425092816353,0.13787347078323364,0.01934092491865158
Paneth cells,epi,inflammation_mean,0.010189531370997429,0.005345710087567568,-0.004843821283429861,0.004810575395822525,-0.005378955975174904
Paneth cells,epi,oxidative_phosphorylation_mean,0.33344653248786926,0.2075175791978836,-0.12592895328998566,0.4715530276298523,0.13810649514198303
Paneth cells,epi,retinoid_vitamin_a_mean,0.027682214975357056,0.02028781734406948,-0.007394397631287575,0.03014998324215412,0.0024677682667970657
Paneth cells,epi,epithelial_bile_urea_transport_mean,0.16583099961280823,0.0206325463950634,-0.14519845321774483,0.03832732513546944,-0.1275036744773388
Paneth cells,epi,fibrotic_amino_acid_transport_mean,0.024514930322766304,0.020557356998324394,-0.00395757332444191,0.05758243054151535,0.033067500218749046
Paneth cells,imu,bile_acid_transport_mean,0.025013795122504234,0.008737164549529552,-0.016276630572974682,0.0,-0.025013795122504234
Paneth cells,imu,ecm_remodeling_mean,0.0022890218533575535,0.006372190546244383,0.004083168692886829,0.03721599280834198,0.034926970954984426
Paneth cells,imu,epithelial_repair_mean,0.9539670944213867,0.9784957766532898,0.024528682231903076,1.1562061309814453,0.2022390365600586
Paneth cells,imu,fatty_acid_metabolism_mean,0.05237799137830734,0.03924427926540375,-0.013133712112903595,0.03650673106312752,-0.015871260315179825
Paneth cells,imu,glycolysis_mean,0.05020498111844063,0.05052278935909271,0.00031780824065208435,0.07598850131034851,0.025783520191907883
Paneth cells,imu,hypoxia_mean,0.03392277657985687,0.03241029381752014,-0.001512482762336731,0.0,-0.03392277657985687
Paneth cells,imu,inflammation_mean,0.008901660330593586,0.009561121463775635,0.0006594611331820488,0.0,-0.008901660330593586
Paneth cells,imu,oxidative_phosphorylation_mean,0.06853096932172775,0.06255102157592773,-0.005979947745800018,0.15526454150676727,0.08673357218503952
Paneth cells,imu,retinoid_vitamin_a_mean,0.007538017816841602,0.008482205681502819,0.0009441878646612167,0.0,-0.007538017816841602
Paneth cells,imu,epithelial_bile_urea_transport_mean,0.018190458416938782,0.01513446494936943,-0.003055993467569351,0.0,-0.018190458416938782
Paneth cells,imu,fibrotic_amino_acid_transport_mean,0.035079773515462875,0.03601844981312752,0.0009386762976646423,0.0,-0.035079773515462875
Pericytes,epi,bile_acid_transport_mean,0.0,0.0,0.0,,
Pericytes,epi,ecm_remodeling_mean,1.6513257026672363,1.2627359628677368,-0.3885897397994995,,
Pericytes,epi,epithelial_repair_mean,0.10988348722457886,0.07129079103469849,-0.03859269618988037,,
Pericytes,epi,fatty_acid_metabolism_mean,0.0,0.07129079103469849,0.07129079103469849,,
Pericytes,epi,glycolysis_mean,0.2106357216835022,0.2538285255432129,0.04319280385971069,,
Pericytes,epi,hypoxia_mean,0.17401817440986633,0.18123412132263184,0.007215946912765503,,
Pericytes,epi,inflammation_mean,0.17401817440986633,0.0,-0.17401817440986633,,
Pericytes,epi,oxidative_phosphorylation_mean,0.2789350152015686,0.21849875152111053,-0.06043626368045807,,
Pericytes,epi,retinoid_vitamin_a_mean,0.10988348722457886,0.0,-0.10988348722457886,,
Pericytes,epi,epithelial_bile_urea_transport_mean,0.0,0.0,0.0,,
Pericytes,epi,fibrotic_amino_acid_transport_mean,0.0,0.0,0.0,,
Pericytes,imu,bile_acid_transport_mean,0.005339543800801039,0.004886159207671881,-0.000453384593129158,0.0,-0.005339543800801039
Pericytes,imu,ecm_remodeling_mean,0.47112902998924255,0.8969382047653198,0.42580917477607727,0.45430833101272583,-0.016820698976516724
Pericytes,imu,epithelial_repair_mean,0.08204875141382217,0.042251743376255035,-0.03979700803756714,0.047491561621427536,-0.03455718979239464
Pericytes,imu,fatty_acid_metabolism_mean,0.09686856716871262,0.08269456773996353,-0.014173999428749084,0.1072564572095871,0.010387890040874481
Pericytes,imu,glycolysis_mean,0.13393959403038025,0.22714893519878387,0.09320934116840363,0.06927437335252762,-0.06466522067785263
Pericytes,imu,hypoxia_mean,0.10303547978401184,0.15028002858161926,0.04724454879760742,0.11459004133939743,0.01155456155538559
Pericytes,imu,inflammation_mean,0.09933464974164963,0.07235661894083023,-0.026978030800819397,0.06818810850381851,-0.031146541237831116
Pericytes,imu,oxidative_phosphorylation_mean,0.172907754778862,0.23580612242221832,0.06289836764335632,0.09918635338544846,-0.07372140139341354
