annotation2v2,status,fraction,gene,n_cells,mean_expression,fraction_expressing
Tissue fibroblast,N,epi,SLC10A1,13,0.0,0.0
Tissue fibroblast,N,epi,SLC10A2,13,0.0,0.0
Tissue fibroblast,N,epi,SLC13A5,13,0.0,0.0
Tissue fibroblast,N,epi,SLC14A1,13,0.0,0.0
Tissue fibroblast,N,epi,SLC14A2,13,0.0,0.0
Tissue fibroblast,N,epi,SLC15A3,13,0.0,0.0
Tissue fibroblast,N,epi,SLC15A4,13,0.0,0.0
Tissue fibroblast,N,epi,SLC16A10,13,0.0,0.0
Tissue fibroblast,N,epi,SLC1A4,13,0.0,0.0
Tissue fibroblast,N,epi,SLC1A5,13,0.1004294604063034,0.23076923076923078
Tissue fibroblast,N,epi,SLC22A7,13,0.0,0.0
Tissue fibroblast,N,epi,SLC36A2,13,0.0,0.0
Tissue fibroblast,N,epi,SLC38A1,13,0.0,0.0
Tissue fibroblast,N,epi,SLC38A2,13,0.042994335293769836,0.07692307692307693
Tissue fibroblast,N,epi,SLC38A3,13,0.0,0.0
Tissue fibroblast,N,epi,SLC38A4,13,0.0,0.0
Tissue fibroblast,N,epi,SLC38A6,13,0.0,0.0
Tissue fibroblast,N,epi,SLC3A2,13,0.15171661972999573,0.23076923076923078
Tissue fibroblast,N,epi,SLC43A1,13,0.03068475052714348,0.07692307692307693
Tissue fibroblast,N,epi,SLC43A2,13,0.0,0.0
Tissue fibroblast,N,epi,SLC51A,13,0.0,0.0
Tissue fibroblast,N,epi,SLC51B,13,0.0,0.0
Tissue fibroblast,N,epi,SLC5A1,13,0.0,0.0
Tissue fibroblast,N,epi,SLC5A5,13,0.0,0.0
Tissue fibroblast,N,epi,SLC6A15,13,0.0,0.0
Tissue fibroblast,N,epi,SLC6A16,13,0.0,0.0
Tissue fibroblast,N,epi,SLC7A10,13,0.0,0.0
Tissue fibroblast,N,epi,SLC7A11,13,0.0,0.0
Tissue fibroblast,N,epi,SLC7A5,13,0.0,0.0
Tissue fibroblast,N,epi,SLC7A8,13,0.10870341956615448,0.15384615384615385
Tissue fibroblast,N,epi,SLCO1A2,13,0.0,0.0
Tissue fibroblast,N,epi,SLCO1B1,13,0.0,0.0
Tissue fibroblast,N,epi,SLCO1B3,13,0.0,0.0
Tissue fibroblast,N,epi,SLCO2B1,13,0.0,0.0
Tissue fibroblast,N,epi,SLCO4A1,13,0.0,0.0
Tissue fibroblast,N,imu,ABCB1,856,0.0074095050804317,0.017523364485981307
Tissue fibroblast,N,imu,ABCB11,856,0.0011482182890176773,0.002336448598130841
Tissue fibroblast,N,imu,ABCC1,856,0.01526603102684021,0.0514018691588785
Tissue fibroblast,N,imu,ABCC2,856,0.00032884522806853056,0.0011682242990654205
Tissue fibroblast,N,imu,ABCC3,856,0.0026590244378894567,0.007009345794392523
Tissue fibroblast,N,imu,ABCC4,856,0.012809067964553833,0.02570093457943925
Tissue fibroblast,N,imu,SLC10A1,856,0.0,0.0
Tissue fibroblast,N,imu,SLC10A2,856,0.0,0.0
Tissue fibroblast,N,imu,SLC13A5,856,0.0008830007282085717,0.0011682242990654205
Tissue fibroblast,N,imu,SLC14A1,856,0.0,0.0
Tissue fibroblast,N,imu,SLC14A2,856,0.0,0.0
Tissue fibroblast,N,imu,SLC15A3,856,0.01528246607631445,0.04088785046728972
Tissue fibroblast,N,imu,SLC15A4,856,0.03805047646164894,0.09462616822429906
Tissue fibroblast,N,imu,SLC16A10,856,0.0021803684066981077,0.004672897196261682
Tissue fibroblast,N,imu,SLC1A4,856,0.003101916052401066,0.008177570093457943
Tissue fibroblast,N,imu,SLC1A5,856,0.051927413791418076,0.14602803738317757
Tissue fibroblast,N,imu,SLC22A7,856,0.0,0.0
Tissue fibroblast,N,imu,SLC36A2,856,0.0,0.0
Tissue fibroblast,N,imu,SLC38A1,856,0.03474348410964012,0.0852803738317757
Tissue fibroblast,N,imu,SLC38A2,856,0.21353159844875336,0.39953271028037385
Tissue fibroblast,N,imu,SLC38A3,856,0.0,0.0
Tissue fibroblast,N,imu,SLC38A4,856,0.0,0.0
Tissue fibroblast,N,imu,SLC38A6,856,0.01680348441004753,0.04789719626168224
Tissue fibroblast,N,imu,SLC3A2,856,0.07693558186292648,0.1985981308411215
Tissue fibroblast,N,imu,SLC43A1,856,0.035518813878297806,0.08644859813084112
Tissue fibroblast,N,imu,SLC43A2,856,0.001651701983064413,0.0035046728971962616
Tissue fibroblast,N,imu,SLC51A,856,0.000823799055069685,0.0011682242990654205
Tissue fibroblast,N,imu,SLC51B,856,0.0,0.0
Tissue fibroblast,N,imu,SLC5A1,856,0.0006387944449670613,0.0011682242990654205
Tissue fibroblast,N,imu,SLC5A5,856,0.0,0.0
Tissue fibroblast,N,imu,SLC6A15,856,0.0,0.0
Tissue fibroblast,N,imu,SLC6A16,856,0.003244941821321845,0.009345794392523364
Tissue fibroblast,N,imu,SLC7A10,856,0.0,0.0
Tissue fibroblast,N,imu,SLC7A11,856,0.0010467283427715302,0.002336448598130841
Tissue fibroblast,N,imu,SLC7A5,856,0.0016950032440945506,0.005841121495327103
Tissue fibroblast,N,imu,SLC7A8,856,0.007650760468095541,0.02570093457943925
Tissue fibroblast,N,imu,SLCO1A2,856,0.0,0.0
Tissue fibroblast,N,imu,SLCO1B1,856,0.0,0.0
Tissue fibroblast,N,imu,SLCO1B3,856,0.0,0.0
Tissue fibroblast,N,imu,SLCO2B1,856,0.00405995873734355,0.014018691588785047
Tissue fibroblast,N,imu,SLCO4A1,856,0.000188231366337277,0.0011682242990654205
Tissue macrophage,F,epi,ABCB1,175,0.007596566807478666,0.005714285714285714
Tissue macrophage,F,epi,ABCB11,175,0.0,0.0
Tissue macrophage,F,epi,ABCC1,175,0.006494336295872927,0.005714285714285714
Tissue macrophage,F,epi,ABCC2,175,0.0,0.0
Tissue macrophage,F,epi,ABCC3,175,0.01618332229554653,0.011428571428571429
Tissue macrophage,F,epi,ABCC4,175,0.016811564564704895,0.011428571428571429
Tissue macrophage,F,epi,SLC10A1,175,0.0,0.0
Tissue macrophage,F,epi,SLC10A2,175,0.0,0.0
Tissue macrophage,F,epi,SLC13A5,175,0.0,0.0
Tissue macrophage,F,epi,SLC14A1,175,0.0,0.0
Tissue macrophage,F,epi,SLC14A2,175,0.0,0.0
Tissue macrophage,F,epi,SLC15A3,175,0.06082227826118469,0.06285714285714286
Tissue macrophage,F,epi,SLC15A4,175,0.014578168280422688,0.02857142857142857
Tissue macrophage,F,epi,SLC16A10,175,0.01237744465470314,0.011428571428571429
Tissue macrophage,F,epi,SLC1A4,175,0.004518996458500624,0.005714285714285714
Tissue macrophage,F,epi,SLC1A5,175,0.041484441608190536,0.04
Tissue macrophage,F,epi,SLC22A7,175,0.0,0.0
Tissue macrophage,F,epi,SLC36A2,175,0.0,0.0
Tissue macrophage,F,epi,SLC38A1,175,0.015333481132984161,0.017142857142857144
Tissue macrophage,F,epi,SLC38A2,175,0.05571597442030907,0.05142857142857143
Tissue macrophage,F,epi,SLC38A3,175,0.0,0.0
Tissue macrophage,F,epi,SLC38A4,175,0.0,0.0
Tissue macrophage,F,epi,SLC38A6,175,0.030529171228408813,0.02857142857142857
Tissue macrophage,F,epi,SLC3A2,175,0.10397019237279892,0.11428571428571428
Tissue macrophage,F,epi,SLC43A1,175,0.0,0.0
Tissue macrophage,F,epi,SLC43A2,175,0.1322082132101059,0.12
Tissue macrophage,F,epi,SLC51A,175,0.004518996458500624,0.005714285714285714
Tissue macrophage,F,epi,SLC51B,175,0.0,0.0
Tissue macrophage,F,epi,SLC5A1,175,0.00526611041277647,0.005714285714285714
Tissue macrophage,F,epi,SLC5A5,175,0.0,0.0
Tissue macrophage,F,epi,SLC6A15,175,0.0,0.0
Tissue macrophage,F,epi,SLC6A16,175,0.0,0.0
Tissue macrophage,F,epi,SLC7A10,175,0.0,0.0
Tissue macrophage,F,epi,SLC7A11,175,0.01439892128109932,0.011428571428571429
Tissue macrophage,F,epi,SLC7A5,175,0.015462671406567097,0.017142857142857144
Tissue macrophage,F,epi,SLC7A8,175,0.015490964986383915,0.017142857142857144
Tissue macrophage,F,epi,SLCO1A2,175,0.0,0.0
Tissue macrophage,F,epi,SLCO1B1,175,0.0,0.0
Tissue macrophage,F,epi,SLCO1B3,175,0.0,0.0
Tissue macrophage,F,epi,SLCO2B1,175,0.09346509724855423,0.08571428571428572
Tissue macrophage,F,epi,SLCO4A1,175,0.0,0.0
Tissue macrophage,F,imu,ABCB1,718,0.001199074788019061,0.004178272980501393
Tissue macrophage,F,imu,ABCB11,718,0.0001695453393040225,0.001392757660167131
Tissue macrophage,F,imu,ABCC1,718,0.013988311402499676,0.022284122562674095
Tissue macrophage,F,imu,ABCC2,718,0.0,0.0
Tissue macrophage,F,imu,ABCC3,718,0.014861367642879486,0.022284122562674095
Tissue macrophage,F,imu,ABCC4,718,0.010335364378988743,0.009749303621169917
Tissue macrophage,F,imu,SLC10A1,718,0.0,0.0
Tissue macrophage,F,imu,SLC10A2,718,0.0,0.0
Tissue macrophage,F,imu,SLC13A5,718,0.0,0.0
Tissue macrophage,F,imu,SLC14A1,718,0.0,0.0
Tissue macrophage,F,imu,SLC14A2,718,0.0,0.0
Tissue macrophage,F,imu,SLC15A3,718,0.12891852855682373,0.13370473537604458
Tissue macrophage,F,imu,SLC15A4,718,0.029025085270404816,0.02924791086350975
Tissue macrophage,F,imu,SLC16A10,718,0.01842424087226391,0.022284122562674095
Tissue macrophage,F,imu,SLC1A4,718,0.024368461221456528,0.03203342618384401
Tissue macrophage,F,imu,SLC1A5,718,0.03880922123789787,0.05013927576601671
Tissue macrophage,F,imu,SLC22A7,718,0.0,0.0
Tissue macrophage,F,imu,SLC36A2,718,0.0,0.0
Tissue macrophage,F,imu,SLC38A1,718,0.02293427288532257,0.026462395543175487
Tissue macrophage,F,imu,SLC38A2,718,0.06095287576317787,0.06824512534818941
Tissue macrophage,F,imu,SLC38A3,718,0.0,0.0
Tissue macrophage,F,imu,SLC38A4,718,0.0,0.0
Tissue macrophage,F,imu,SLC38A6,718,0.011685243807733059,0.016713091922005572
Tissue macrophage,F,imu,SLC3A2,718,0.11871382594108582,0.1309192200557103
Tissue macrophage,F,imu,SLC43A1,718,0.00021228038531262428,0.001392757660167131
Tissue macrophage,F,imu,SLC43A2,718,0.09744447469711304,0.10027855153203342
Tissue macrophage,F,imu,SLC51A,718,0.0,0.0
Tissue macrophage,F,imu,SLC51B,718,0.0,0.0
Tissue macrophage,F,imu,SLC5A1,718,0.0,0.0
Tissue macrophage,F,imu,SLC5A5,718,0.0,0.0
Tissue macrophage,F,imu,SLC6A15,718,0.0,0.0
Tissue macrophage,F,imu,SLC6A16,718,0.0,0.0
Tissue macrophage,F,imu,SLC7A10,718,0.0,0.0
Tissue macrophage,F,imu,SLC7A11,718,0.013199867680668831,0.012534818941504178
Tissue macrophage,F,imu,SLC7A5,718,0.02744380012154579,0.03203342618384401
Tissue macrophage,F,imu,SLC7A8,718,0.031055806204676628,0.037604456824512536
Tissue macrophage,F,imu,SLCO1A2,718,0.0,0.0
Tissue macrophage,F,imu,SLCO1B1,718,0.0,0.0
Tissue macrophage,F,imu,SLCO1B3,718,0.0,0.0
Tissue macrophage,F,imu,SLCO2B1,718,0.12027164548635483,0.12813370473537605
Tissue macrophage,F,imu,SLCO4A1,718,0.005097916349768639,0.005571030640668524
Tissue macrophage,H,epi,ABCB1,72,0.0,0.0
Tissue macrophage,H,epi,ABCB11,72,0.0,0.0
Tissue macrophage,H,epi,ABCC1,72,0.00938127189874649,0.013888888888888888
Tissue macrophage,H,epi,ABCC2,72,0.014905501157045364,0.013888888888888888
Tissue macrophage,H,epi,ABCC3,72,0.014355838298797607,0.027777777777777776
Tissue macrophage,H,epi,ABCC4,72,0.010452162474393845,0.013888888888888888
Tissue macrophage,H,epi,SLC10A1,72,0.0,0.0
Tissue macrophage,H,epi,SLC10A2,72,0.0,0.0
Tissue macrophage,H,epi,SLC13A5,72,0.0,0.0
Tissue macrophage,H,epi,SLC14A1,72,0.0,0.0
Tissue macrophage,H,epi,SLC14A2,72,0.0,0.0
Tissue macrophage,H,epi,SLC15A3,72,0.09419432282447815,0.1111111111111111
Tissue macrophage,H,epi,SLC15A4,72,0.027193639427423477,0.027777777777777776
Tissue macrophage,H,epi,SLC16A10,72,0.0,0.0
Tissue macrophage,H,epi,SLC1A4,72,0.019029898568987846,0.041666666666666664
Tissue macrophage,H,epi,SLC1A5,72,0.017714153975248337,0.027777777777777776
Tissue macrophage,H,epi,SLC22A7,72,0.0,0.0
Tissue macrophage,H,epi,SLC36A2,72,0.0,0.0
Tissue macrophage,H,epi,SLC38A1,72,0.03199506551027298,0.027777777777777776
Tissue macrophage,H,epi,SLC38A2,72,0.009584196843206882,0.027777777777777776
Tissue macrophage,H,epi,SLC38A3,72,0.0,0.0
Tissue macrophage,H,epi,SLC38A4,72,0.0,0.0
Tissue macrophage,H,epi,SLC38A6,72,0.0,0.0
Tissue macrophage,H,epi,SLC3A2,72,0.06332358717918396,0.06944444444444445
Tissue macrophage,H,epi,SLC43A1,72,0.0,0.0
Tissue macrophage,H,epi,SLC43A2,72,0.028581149876117706,0.027777777777777776
Tissue macrophage,H,epi,SLC51A,72,0.0,0.0
Tissue macrophage,H,epi,SLC51B,72,0.0,0.0
Tissue macrophage,H,epi,SLC5A1,72,0.010083118453621864,0.013888888888888888
Tissue macrophage,H,epi,SLC5A5,72,0.0,0.0
Tissue macrophage,H,epi,SLC6A15,72,0.0,0.0
Tissue macrophage,H,epi,SLC6A16,72,0.0,0.0
Tissue macrophage,H,epi,SLC7A10,72,0.0,0.0
Tissue macrophage,H,epi,SLC7A11,72,0.0,0.0
Tissue macrophage,H,epi,SLC7A5,72,0.002456001006066799,0.013888888888888888
Tissue macrophage,H,epi,SLC7A8,72,0.019005080685019493,0.027777777777777776
Tissue macrophage,H,epi,SLCO1A2,72,0.0,0.0
Tissue macrophage,H,epi,SLCO1B1,72,0.0,0.0
Tissue macrophage,H,epi,SLCO1B3,72,0.0,0.0
Tissue macrophage,H,epi,SLCO2B1,72,0.05867709219455719,0.05555555555555555
Tissue macrophage,H,epi,SLCO4A1,72,0.0,0.0
Tissue macrophage,H,imu,ABCB1,226,0.01669315993785858,0.01327433628318584
Tissue macrophage,H,imu,ABCB11,226,0.0,0.0
Tissue macrophage,H,imu,ABCC1,226,0.027592526748776436,0.022123893805309734
Tissue macrophage,H,imu,ABCC2,226,0.0,0.0
Tissue macrophage,H,imu,ABCC3,226,0.019933372735977173,0.017699115044247787
Tissue macrophage,H,imu,ABCC4,226,0.021630870178341866,0.022123893805309734
Tissue macrophage,H,imu,SLC10A1,226,0.0,0.0
Tissue macrophage,H,imu,SLC10A2,226,0.0,0.0
Tissue macrophage,H,imu,SLC13A5,226,0.0,0.0
Tissue macrophage,H,imu,SLC14A1,226,0.0,0.0
Tissue macrophage,H,imu,SLC14A2,226,0.0,0.0
Tissue macrophage,H,imu,SLC15A3,226,0.10184992104768753,0.08849557522123894
Tissue macrophage,H,imu,SLC15A4,226,0.03363114595413208,0.035398230088495575
Tissue macrophage,H,imu,SLC16A10,226,0.012508824467658997,0.008849557522123894
Tissue macrophage,H,imu,SLC1A4,226,0.05761290714144707,0.05309734513274336
Tissue macrophage,H,imu,SLC1A5,226,0.04336830601096153,0.04424778761061947
Tissue macrophage,H,imu,SLC22A7,226,0.0,0.0
Tissue macrophage,H,imu,SLC36A2,226,0.0,0.0
Tissue macrophage,H,imu,SLC38A1,226,0.015578153543174267,0.01327433628318584
Tissue macrophage,H,imu,SLC38A2,226,0.11233362555503845,0.09292035398230089
Tissue macrophage,H,imu,SLC38A3,226,0.0,0.0
Tissue macrophage,H,imu,SLC38A4,226,0.0,0.0
Tissue macrophage,H,imu,SLC38A6,226,0.00770386541262269,0.004424778761061947
Tissue macrophage,H,imu,SLC3A2,226,0.09407838433980942,0.09292035398230089
Tissue macrophage,H,imu,SLC43A1,226,0.00805449578911066,0.004424778761061947
Tissue macrophage,H,imu,SLC43A2,226,0.03537629172205925,0.035398230088495575
Tissue macrophage,H,imu,SLC51A,226,0.0,0.0
Tissue macrophage,H,imu,SLC51B,226,0.002662571845576167,0.004424778761061947
Tissue macrophage,H,imu,SLC5A1,226,0.00770386541262269,0.004424778761061947
Tissue macrophage,H,imu,SLC5A5,226,0.0,0.0
Tissue macrophage,H,imu,SLC6A15,226,0.0,0.0
Tissue macrophage,H,imu,SLC6A16,226,0.0,0.0
Tissue macrophage,H,imu,SLC7A10,226,0.0,0.0
Tissue macrophage,H,imu,SLC7A11,226,0.0,0.0
Tissue macrophage,H,imu,SLC7A5,226,0.01055600680410862,0.01327433628318584
Tissue macrophage,H,imu,SLC7A8,226,0.03689756616950035,0.030973451327433628
Tissue macrophage,H,imu,SLCO1A2,226,0.0,0.0
Tissue macrophage,H,imu,SLCO1B1,226,0.0,0.0
Tissue macrophage,H,imu,SLCO1B3,226,0.0,0.0
Tissue macrophage,H,imu,SLCO2B1,226,0.15612123906612396,0.11504424778761062
Tissue macrophage,H,imu,SLCO4A1,226,0.0,0.0
Tissue macrophage,I,epi,ABCB1,39,0.0,0.0
Tissue macrophage,I,epi,ABCB11,39,0.0,0.0
Tissue macrophage,I,epi,ABCC1,39,0.0,0.0
Tissue macrophage,I,epi,ABCC2,39,0.0,0.0
Tissue macrophage,I,epi,ABCC3,39,0.04243139177560806,0.05128205128205128
Tissue macrophage,I,epi,ABCC4,39,0.04269387200474739,0.02564102564102564
Tissue macrophage,I,epi,SLC10A1,39,0.0,0.0
Tissue macrophage,I,epi,SLC10A2,39,0.0,0.0
Tissue macrophage,I,epi,SLC13A5,39,0.0,0.0
Tissue macrophage,I,epi,SLC14A1,39,0.0,0.0
Tissue macrophage,I,epi,SLC14A2,39,0.0,0.0
Tissue macrophage,I,epi,SLC15A3,39,0.11652106791734695,0.10256410256410256
Tissue macrophage,I,epi,SLC15A4,39,0.0,0.0
Tissue macrophage,I,epi,SLC16A10,39,0.04021531343460083,0.02564102564102564
Tissue macrophage,I,epi,SLC1A4,39,0.0,0.0
Tissue macrophage,I,epi,SLC1A5,39,0.09294050931930542,0.07692307692307693
Tissue macrophage,I,epi,SLC22A7,39,0.0,0.0
Tissue macrophage,I,epi,SLC36A2,39,0.0,0.0
Tissue macrophage,I,epi,SLC38A1,39,0.0,0.0
Tissue macrophage,I,epi,SLC38A2,39,0.03824349492788315,0.02564102564102564
Tissue macrophage,I,epi,SLC38A3,39,0.0,0.0
Tissue macrophage,I,epi,SLC38A4,39,0.0,0.0
Tissue macrophage,I,epi,SLC38A6,39,0.07964789867401123,0.10256410256410256
Tissue macrophage,I,epi,SLC3A2,39,0.07023864984512329,0.07692307692307693
Tissue macrophage,I,epi,SLC43A1,39,0.0,0.0
Tissue macrophage,I,epi,SLC43A2,39,0.12296358495950699,0.10256410256410256
Tissue macrophage,I,epi,SLC51A,39,0.0,0.0
Tissue macrophage,I,epi,SLC51B,39,0.0,0.0
Tissue macrophage,I,epi,SLC5A1,39,0.0,0.0
Tissue macrophage,I,epi,SLC5A5,39,0.0,0.0
Tissue macrophage,I,epi,SLC6A15,39,0.0,0.0
Tissue macrophage,I,epi,SLC6A16,39,0.0,0.0
Tissue macrophage,I,epi,SLC7A10,39,0.0,0.0
Tissue macrophage,I,epi,SLC7A11,39,0.0,0.0
Tissue macrophage,I,epi,SLC7A5,39,0.040719594806432724,0.02564102564102564
Tissue macrophage,I,epi,SLC7A8,39,0.0717802420258522,0.10256410256410256
Tissue macrophage,I,epi,SLCO1A2,39,0.0,0.0
Tissue macrophage,I,epi,SLCO1B1,39,0.0,0.0
Tissue macrophage,I,epi,SLCO1B3,39,0.0,0.0
Tissue macrophage,I,epi,SLCO2B1,39,0.04837740212678909,0.07692307692307693
Tissue macrophage,I,epi,SLCO4A1,39,0.0017117959214374423,0.02564102564102564
Tissue macrophage,I,imu,ABCB1,50,0.0,0.0
Tissue macrophage,I,imu,ABCB11,50,0.0,0.0
Tissue macrophage,I,imu,ABCC1,50,0.008500289171934128,0.02
Tissue macrophage,I,imu,ABCC2,50,0.0,0.0
Tissue macrophage,I,imu,ABCC3,50,0.03199375793337822,0.04
Tissue macrophage,I,imu,ABCC4,50,0.0,0.0
Tissue macrophage,I,imu,SLC10A1,50,0.0,0.0
Tissue macrophage,I,imu,SLC10A2,50,0.0,0.0
Tissue macrophage,I,imu,SLC13A5,50,0.0,0.0
Tissue macrophage,I,imu,SLC14A1,50,0.0,0.0
Tissue macrophage,I,imu,SLC14A2,50,0.0,0.0
Tissue macrophage,I,imu,SLC15A3,50,0.07464975118637085,0.1
Tissue macrophage,I,imu,SLC15A4,50,0.032084546983242035,0.04
Tissue macrophage,I,imu,SLC16A10,50,0.05189632996916771,0.06
Tissue macrophage,I,imu,SLC1A4,50,0.025983428582549095,0.02
Tissue macrophage,I,imu,SLC1A5,50,0.008496352471411228,0.02
Tissue macrophage,I,imu,SLC22A7,50,0.0,0.0
Tissue macrophage,I,imu,SLC36A2,50,0.0,0.0
Tissue macrophage,I,imu,SLC38A1,50,0.0,0.0
Tissue macrophage,I,imu,SLC38A2,50,0.0907389223575592,0.1
Tissue macrophage,I,imu,SLC38A3,50,0.0,0.0
Tissue macrophage,I,imu,SLC38A4,50,0.0,0.0
Tissue macrophage,I,imu,SLC38A6,50,0.025983428582549095,0.02
Tissue macrophage,I,imu,SLC3A2,50,0.12691549956798553,0.14
Tissue macrophage,I,imu,SLC43A1,50,0.0,0.0
Tissue macrophage,I,imu,SLC43A2,50,0.0962088406085968,0.1
Tissue macrophage,I,imu,SLC51A,50,0.0,0.0
Tissue macrophage,I,imu,SLC51B,50,0.0,0.0
Tissue macrophage,I,imu,SLC5A1,50,0.0,0.0
Tissue macrophage,I,imu,SLC5A5,50,0.0,0.0
Tissue macrophage,I,imu,SLC6A15,50,0.0,0.0
Tissue macrophage,I,imu,SLC6A16,50,0.0,0.0
Tissue macrophage,I,imu,SLC7A10,50,0.0,0.0
Tissue macrophage,I,imu,SLC7A11,50,0.030003046616911888,0.02
Tissue macrophage,I,imu,SLC7A5,50,0.009276797994971275,0.02
Tissue macrophage,I,imu,SLC7A8,50,0.029321426525712013,0.04
Tissue macrophage,I,imu,SLCO1A2,50,0.0,0.0
Tissue macrophage,I,imu,SLCO1B1,50,0.0,0.0
Tissue macrophage,I,imu,SLCO1B3,50,0.0,0.0
Tissue macrophage,I,imu,SLCO2B1,50,0.26445746421813965,0.22
Tissue macrophage,I,imu,SLCO4A1,50,0.0,0.0
Tissue macrophage,N,epi,ABCB1,113,0.0,0.0
Tissue macrophage,N,epi,ABCB11,113,0.0,0.0
Tissue macrophage,N,epi,ABCC1,113,0.0,0.0
Tissue macrophage,N,epi,ABCC2,113,0.0,0.0
Tissue macrophage,N,epi,ABCC3,113,0.026756316423416138,0.02654867256637168
Tissue macrophage,N,epi,ABCC4,113,0.000547393225133419,0.008849557522123894
Tissue macrophage,N,epi,SLC10A1,113,0.0,0.0
Tissue macrophage,N,epi,SLC10A2,113,0.0,0.0
Tissue macrophage,N,epi,SLC13A5,113,0.0,0.0
Tissue macrophage,N,epi,SLC14A1,113,0.0,0.0
Tissue macrophage,N,epi,SLC14A2,113,0.0,0.0
Tissue macrophage,N,epi,SLC15A3,113,0.0770602822303772,0.07079646017699115
Tissue macrophage,N,epi,SLC15A4,113,0.015455301851034164,0.008849557522123894
Tissue macrophage,N,epi,SLC16A10,113,0.013075471855700016,0.008849557522123894
Tissue macrophage,N,epi,SLC1A4,113,0.0,0.0
Tissue macrophage,N,epi,SLC1A5,113,0.020795201882719994,0.02654867256637168
Tissue macrophage,N,epi,SLC22A7,113,0.0,0.0
Tissue macrophage,N,epi,SLC36A2,113,0.0,0.0
Tissue macrophage,N,epi,SLC38A1,113,0.0650157555937767,0.05309734513274336
Tissue macrophage,N,epi,SLC38A2,113,0.09155845642089844,0.07964601769911504
Tissue macrophage,N,epi,SLC38A3,113,0.0,0.0
Tissue macrophage,N,epi,SLC38A4,113,0.0,0.0
Tissue macrophage,N,epi,SLC38A6,113,0.014553825370967388,0.008849557522123894
Tissue macrophage,N,epi,SLC3A2,113,0.07198681682348251,0.07079646017699115
Tissue macrophage,N,epi,SLC43A1,113,0.0,0.0
Tissue macrophage,N,epi,SLC43A2,113,0.07784213125705719,0.07964601769911504
Tissue macrophage,N,epi,SLC51A,113,0.0,0.0
Tissue macrophage,N,epi,SLC51B,113,0.0,0.0
Tissue macrophage,N,epi,SLC5A1,113,0.024057669565081596,0.017699115044247787
Tissue macrophage,N,epi,SLC5A5,113,0.0,0.0
Tissue macrophage,N,epi,SLC6A15,113,0.0,0.0
Tissue macrophage,N,epi,SLC6A16,113,0.0,0.0
Tissue macrophage,N,epi,SLC7A10,113,0.0,0.0
Tissue macrophage,N,epi,SLC7A11,113,0.0,0.0
Tissue macrophage,N,epi,SLC7A5,113,0.010045912116765976,0.008849557522123894
Tissue macrophage,N,epi,SLC7A8,113,0.03416074439883232,0.02654867256637168
Tissue macrophage,N,epi,SLCO1A2,113,0.0,0.0
Tissue macrophage,N,epi,SLCO1B1,113,0.0,0.0
Tissue macrophage,N,epi,SLCO1B3,113,0.0,0.0
Tissue macrophage,N,epi,SLCO2B1,113,0.05027110129594803,0.04424778761061947
Tissue macrophage,N,epi,SLCO4A1,113,0.011925180442631245,0.008849557522123894
Tissue macrophage,N,imu,ABCB1,819,0.003411942860111594,0.006105006105006105
Tissue macrophage,N,imu,ABCB11,819,0.0,0.0
Tissue macrophage,N,imu,ABCC1,819,0.01135149598121643,0.02197802197802198
Tissue macrophage,N,imu,ABCC2,819,0.0004437717143446207,0.001221001221001221
Tissue macrophage,N,imu,ABCC3,819,0.019631601870059967,0.026862026862026864
Tissue macrophage,N,imu,ABCC4,819,0.011231284588575363,0.020757020757020756
Tissue macrophage,N,imu,SLC10A1,819,0.0,0.0
Tissue macrophage,N,imu,SLC10A2,819,0.0,0.0
Tissue macrophage,N,imu,SLC13A5,819,0.0,0.0
Tissue macrophage,N,imu,SLC14A1,819,0.0,0.0
Tissue macrophage,N,imu,SLC14A2,819,0.0008355220197699964,0.001221001221001221
Tissue macrophage,N,imu,SLC15A3,819,0.1193949356675148,0.14041514041514042
Tissue macrophage,N,imu,SLC15A4,819,0.020498590543866158,0.03418803418803419
Tissue macrophage,N,imu,SLC16A10,819,0.013814347796142101,0.020757020757020756
Tissue macrophage,N,imu,SLC1A4,819,0.022505486384034157,0.029304029304029304
Tissue macrophage,N,imu,SLC1A5,819,0.03184397518634796,0.05616605616605617
Tissue macrophage,N,imu,SLC22A7,819,0.0,0.0
Tissue macrophage,N,imu,SLC36A2,819,0.0,0.0
Tissue macrophage,N,imu,SLC38A1,819,0.024088773876428604,0.02442002442002442
Tissue macrophage,N,imu,SLC38A2,819,0.0396563783288002,0.05128205128205128
Tissue macrophage,N,imu,SLC38A3,819,0.0,0.0
Tissue macrophage,N,imu,SLC38A4,819,0.0,0.0
Tissue macrophage,N,imu,SLC38A6,819,0.012134271673858166,0.017094017094017096
Tissue macrophage,N,imu,SLC3A2,819,0.12286466360092163,0.1452991452991453
Tissue macrophage,N,imu,SLC43A1,819,0.00259751477278769,0.003663003663003663
Tissue macrophage,N,imu,SLC43A2,819,0.06955157965421677,0.09768009768009768
Tissue macrophage,N,imu,SLC51A,819,0.0005192524404264987,0.001221001221001221
Tissue macrophage,N,imu,SLC51B,819,0.001407358911819756,0.001221001221001221
Tissue macrophage,N,imu,SLC5A1,819,0.008040724322199821,0.009768009768009768
Tissue macrophage,N,imu,SLC5A5,819,0.0,0.0
Tissue macrophage,N,imu,SLC6A15,819,0.0,0.0
Tissue macrophage,N,imu,SLC6A16,819,0.0,0.0
